Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"64103","1","2019-12-02 16:10:37","0","25","<deep-learning>","0",""
"64104","1","2019-12-02 16:12:16","0","17","<python><dataset><heatmap>","0",""
"64107","1","2019-12-02 18:18:16","1","37","<machine-learning><python><deep-learning><tensorflow><java>","1",""
"64109","1","2019-12-02 18:30:21","0","26","<dataset><normalization><distribution>","0",""
"64113","1","2019-12-02 19:16:35","5","166","<machine-learning><predictive-modeling><feature-selection><feature-engineering>","3","1"
"64114","1","2019-12-02 19:33:49","2","20","<neural-network><autoencoder><generative-models>","0","1"
"64116","1","2019-12-02 20:22:48","1","39","<machine-learning><keras><tensorflow><optimization>","2",""
"64118","1","2019-12-02 20:49:16","3","167","<cnn><convolution>","1","1"
"64119","1","2019-12-02 21:13:47","6","156","<reinforcement-learning>","2","2"
"64120","1","2019-12-02 21:22:22","1","573","<deep-learning><keras><sequence-to-sequence><language-model><attention-mechanism>","2","1"
"64122","1","2019-12-02 22:25:26","2","44","<anomaly-detection>","1","1"
"64124","1","2019-12-02 22:50:08","0","77","<python><pandas><dataframe><csv>","1",""
"64125","1","2019-12-02 23:13:48","1","38","<r><data-wrangling><error-handling>","2",""
"64129","1","2019-12-03 02:27:30","0","19","<keras><softmax>","0",""
"64131","1","2019-12-03 03:34:10","0","3247","<colab>","1",""
"64135","1","2019-12-03 07:09:10","0","22","<computer-vision><object-detection>","1",""
"64136","1","2019-12-03 08:24:23","1","200","<python><nlp><nltk>","3",""
"64138","1","2019-12-03 10:21:08","2","40","<machine-learning><python><machine-learning-model><kernel>","0",""
"64140","1","2019-12-03 12:04:19","1","33","<classification><statistics><object-detection><matlab><confusion-matrix>","1",""
"64141","1","2019-12-03 12:19:48","0","27","<machine-learning><statistics><performance>","1","1"
"64143","1","2019-12-03 12:37:44","2","60","<regression><statistics>","1","0"
"64147","1","2019-12-03 14:11:48","2","159","<classification><logistic-regression><probability>","1",""
"64149","1","2019-12-03 15:50:33","2","108","<python><keras><time-series><stacked-lstm>","0",""
"64150","1","2019-12-03 17:01:10","0","45","<convolution><autoencoder>","0",""
"64151","1","2019-12-03 17:01:23","0","42","<machine-learning><deep-learning>","0",""
"64154","1","2019-12-03 18:40:44","2","77","<tsne>","1",""
"64156","1","2019-12-03 19:26:58","0","144","<neural-network><cnn><convolution>","1","1"
"64157","1","2019-12-03 20:32:06","0","30","<categorical-data><pytorch><embeddings>","2",""
"64164","1","2019-12-04 01:43:04","1","30","<deep-learning><cnn><multilabel-classification>","1",""
"64165","1","2019-12-04 02:57:42","1","16","<machine-learning><regression><ensemble-modeling><lasso>","1",""
"64166","1","2019-12-04 03:00:02","0","37","<machine-learning><scikit-learn><clustering><k-means>","2",""
"64174","1","2019-12-04 05:57:23","0","64","<machine-learning><neural-network><forecasting><transformer>","0",""
"64178","1","2019-12-04 07:36:01","1","51","<categorical-encoding>","0","1"
"64181","1","2019-12-04 08:05:05","1","110","<machine-learning><machine-learning-model>","2",""
"64183","1","2019-12-04 08:31:59","0","31","<keras><time-series><lstm>","0",""
"64186","1","2019-12-04 09:42:11","0","35","<evaluation><ocr>","1",""
"64188","1","2019-12-04 10:00:38","1","9","<predictive-modeling>","0",""
"64191","1","2019-12-04 10:38:45","0","6","<text-mining><information-retrieval><reference-request>","0",""
"64197","1","2019-12-04 11:05:47","1","55","<natural-language-process><machine-translation><speech-to-text>","2",""
"64200","1","2019-12-04 11:47:44","1","34","<machine-learning><deep-learning><rnn><transformer><attention-mechanism>","1",""
"64201","1","2019-12-04 12:07:45","4","44","<machine-learning><neural-network><feature-engineering><training><overfitting>","1",""
"64202","1","2019-12-04 12:47:16","0","10","<machine-learning><keras><cnn><one-hot-encoding>","0",""
"64203","1","2019-12-04 12:56:48","1","56","<cnn><visualization>","1",""
"64205","1","2019-12-04 13:15:55","1","29","<classification><loss-function><softmax><imbalanced-learn>","0",""
"64215","1","2019-12-04 16:55:09","2","72","<machine-learning><regression><linear-regression><categorical-data>","5",""
"64218","1","2019-12-04 17:15:43","1","71","<classification><scikit-learn>","1",""
"64222","1","2019-12-04 18:15:57","0","37","<python><pandas>","1",""
"64226","1","2019-12-04 20:13:51","1","98","<neural-network><cross-validation><training><accuracy>","2",""
"64228","1","2019-12-04 21:29:37","1","37","<classification><dataset>","0",""
"64232","1","2019-12-04 23:43:14","2","32","<clustering><preprocessing><outlier><noise>","1",""
"64233","1","2019-12-05 00:03:56","5","57","<classification><multiclass-classification><text>","2",""
"64235","1","2019-12-05 01:58:30","0","44","<python><time-series>","1",""
"64238","1","2019-12-05 05:06:05","2","22","<python><statistics><data><distribution><descriptive-statistics>","1",""
"64240","1","2019-12-05 06:11:16","1","123","<neural-network><tensorflow><data-cleaning><bigdata><preprocessing>","2",""
"64248","1","2019-12-05 08:13:04","0","32","<cnn><loss-function><pytorch>","1",""
"64253","1","2019-12-05 09:07:28","0","46","<machine-learning><data-mining><dataset><data><data-cleaning>","2",""
"64254","1","2019-12-05 10:34:50","1","83","<sequence-to-sequence><bert><machine-translation><transformer><attention-mechanism>","0",""
"64257","1","2019-12-05 11:02:44","0","16","<logistic-regression>","0",""
"64260","1","2019-12-05 11:33:17","9","7467","<correlation><pearsons-correlation-coefficient><spearmans-rank-correlation><kendalls-tau-coefficient>","1","7"
"64262","1","2019-12-05 11:53:58","1","15","<loss-function><softmax>","0",""
"64264","1","2019-12-05 13:10:58","0","60","<keras><loss-function>","0",""
"64265","1","2019-12-05 13:18:57","0","125","<classification><pandas><dataframe><groupby>","1",""
"64273","1","2019-12-05 14:01:23","3","43","<predictive-modeling>","1",""
"64278","1","2019-12-05 15:14:15","3","2478","<machine-learning><neural-network><cnn>","3","1"
"64279","1","2019-12-05 15:27:50","0","140","<pca><orange>","0","1"
"64280","1","2019-12-05 15:49:05","1","43","<recommender-system><aws>","1",""
"64285","1","2019-12-05 17:25:30","2","17","<deep-learning><classification><ensemble-modeling><distribution>","0",""
"64286","1","2019-12-05 17:35:06","1","301","<machine-learning><neural-network><cnn><image-classification>","1",""
"64289","1","2019-12-05 18:47:32","1","56","<image-classification><decision-trees>","2",""
"64290","1","2019-12-05 18:49:45","1","103","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","1","1"
"64291","1","2019-12-05 18:50:35","0","243","<keras><tensorflow><machine-learning-model><audio-recognition>","0",""
"64294","1","2019-12-05 19:16:41","2","185","<machine-learning><neural-network><cnn><overfitting><regularization>","2",""
"64297","1","2019-12-05 21:13:20","1","26","<time-series><variance>","0",""
"64298","1","2019-12-05 21:35:21","1","15","<tableau>","0",""
"64302","1","2019-12-05 22:37:13","11","316","<feature-scaling>","6","6"
"64304","1","2019-12-06 00:22:55","1","11","<efficiency>","0",""
"64305","1","2019-12-06 00:59:07","1","375","<python><xgboost><lime>","0",""
"64307","1","2019-12-06 02:02:43","0","31","<regression><data><correlation><data-analysis><excel>","0",""
"64309","1","2019-12-06 03:01:30","1","29","<python>","0",""
"64310","1","2019-12-06 03:01:57","0","72","<time-series><supervised-learning>","1","1"
"64312","1","2019-12-06 04:08:43","4","39","<dataset><deep-network>","1","2"
"64314","1","2019-12-06 06:02:30","1","706","<python><metric>","1",""
"64315","1","2019-12-06 06:07:37","0","37","<deep-learning><image-classification><computer-vision>","2",""
"64317","1","2019-12-06 06:28:12","1","25","<machine-learning><neural-network><backpropagation><numpy>","0",""
"64323","1","2019-12-06 10:59:04","0","4208","<nlp><bert>","2",""
"64325","1","2019-12-06 11:33:12","3","84","<machine-learning><xgboost><boosting>","0",""
"64326","1","2019-12-06 11:50:33","1","1624","<keras><tensorflow><sequence-to-sequence><bert><machine-translation>","1","1"
"64332","1","2019-12-06 13:48:21","1","482","<python><tsne>","2",""
"64338","1","2019-12-06 15:44:04","2","60","<machine-learning><neural-network><keras><lstm>","0",""
"64339","1","2019-12-06 15:56:46","1","17","<python><topic-model><lda>","0",""
"64340","1","2019-12-06 16:16:56","4","203","<machine-learning><neural-network><cnn><interpretation>","1",""
"64343","1","2019-12-06 16:44:25","2","31","<machine-learning><unsupervised-learning><supervised-learning><semi-supervised-learning>","1",""
"64345","1","2019-12-06 17:13:23","2","54","<deep-learning><cnn><model-selection>","3","1"
"64346","1","2019-12-06 17:32:44","1","8","<variance>","0",""
"64349","1","2019-12-06 18:10:06","0","128","<xgboost><recommender-system>","0",""
"64351","1","2019-12-06 18:27:50","1","60","<machine-learning><neural-network><cnn><image-classification>","1",""
"64353","1","2019-12-06 19:08:04","3","84","<clustering><k-means>","2",""
"64355","1","2019-12-06 20:13:09","1","224","<machine-learning><nlp><sentiment-analysis><nltk><classifier>","2",""
"64358","1","2019-12-06 22:27:22","5","66","<machine-learning><recommender-system><evaluation><information-retrieval><cosine-distance>","1",""
"64363","1","2019-12-07 06:47:28","0","123","<machine-learning><python><neural-network><keras><tensorflow>","2","2"
"64364","1","2019-12-07 08:12:22","2","23","<regression><computer-vision><objective-function>","0",""
"64365","1","2019-12-07 10:14:02","0","38","<dataset><cross-validation><matlab>","1",""
"64373","1","2019-12-07 14:08:10","1","36","<dataset><class-imbalance><smote>","1",""
"64374","1","2019-12-07 14:35:18","0","24","<machine-learning><python><dataset>","1",""
"64376","1","2019-12-07 15:07:22","1","33","<machine-learning><scikit-learn><svm><metric><auc>","0",""
"64377","1","2019-12-07 15:28:30","0","18","<machine-learning><linear-regression>","1",""
"64378","1","2019-12-07 15:36:35","0","207","<r><regression><predictive-modeling><logistic-regression><data-science-model>","2",""
"64381","1","2019-12-07 15:43:47","4","43","<evaluation><information-retrieval><ranking>","1","1"
"64383","1","2019-12-07 16:23:28","1","57","<python><scikit-learn><visualization><decision-trees>","2","1"
"64388","1","2019-12-07 20:44:59","3","145","<multiclass-classification>","1",""
"64389","1","2019-12-07 23:30:07","0","47","<machine-learning><regression>","1",""
"64392","1","2019-12-08 02:18:00","3","382","<python><scikit-learn><linear-regression><multilabel-classification>","0","1"
"64393","1","2019-12-08 04:34:18","1","39","<python><scikit-learn><random-forest><hyperparameter-tuning><grid-search>","1",""
"64394","1","2019-12-08 04:35:46","1","643","<machine-learning><r><feature-selection><linear-regression><collinearity>","1","3"
"64396","1","2019-12-08 06:20:18","1","62","<machine-learning><classification>","0",""
"64400","1","2019-12-08 07:54:51","1","125","<machine-learning><classification><feature-engineering><recommender-system>","1",""
"64401","1","2019-12-08 08:19:39","0","20","<machine-learning><time-series><regression><statistics><loss-function>","1",""
"64402","1","2019-12-08 08:41:36","1","34","<machine-learning><neural-network><cnn>","0",""
"64403","1","2019-12-08 09:46:47","1","29","<pandas><python-3.x>","1",""
"64412","1","2019-12-08 12:27:19","4","1631","<python><keras><feature-extraction><autoencoder>","1","1"
"64413","1","2019-12-08 12:43:56","0","34","<machine-learning><python><keras><regression>","0",""
"64414","1","2019-12-08 12:48:57","1","254","<keras><tensorflow><matlab>","0",""
"64417","1","2019-12-08 13:30:19","1","26","<machine-learning><svm><math><implementation>","0",""
"64418","1","2019-12-08 13:30:54","1","114","<machine-learning><keras><loss-function>","1",""
"64419","1","2019-12-08 14:08:23","1","16","<neural-network><classification><random-forest><binary><gbm>","0",""
"64422","1","2019-12-08 14:55:50","1","17","<machine-learning><predictive-modeling><logistic-regression><data-science-model>","1",""
"64425","1","2019-12-08 15:16:12","1","40","<machine-learning><neural-network><cnn><overfitting>","1","1"
"64426","1","2019-12-08 15:16:23","2","18","<recurrent-neural-net>","0",""
"64427","1","2019-12-08 15:49:45","2","275","<python><classification><nlp><svm><natural-language-process>","3",""
"64428","1","2019-12-08 16:15:27","1","171","<scikit-learn>","1",""
"64433","1","2019-12-08 17:29:11","3","1364","<deep-learning><tensorflow><recurrent-neural-net><sequence-to-sequence><attention-mechanism>","0","1"
"64435","1","2019-12-08 18:12:23","2","20","<r><missing-data><spss>","0",""
"64436","1","2019-12-08 18:40:46","0","333","<regression><cross-validation>","1",""
"64437","1","2019-12-08 21:10:49","1","42","<classification>","1",""
"64438","1","2019-12-08 22:01:36","1","39","<machine-learning><deep-learning><research>","0",""
"64441","1","2019-12-08 23:17:19","9","7772","<classification><metric><binary>","2","3"
"64444","1","2019-12-09 00:10:55","2","132","<python><nlp><word-embeddings><spacy>","1","1"
"64445","1","2019-12-09 01:29:01","1","13","<python><data><pytorch>","0",""
"64447","1","2019-12-09 05:15:05","2","326","<machine-learning><scikit-learn><cross-validation><model-selection>","2",""
"64450","1","2019-12-09 05:40:54","1","22","<decision-trees>","0",""
"64452","1","2019-12-09 06:37:29","0","151","<rnn><pytorch><c++>","0",""
"64455","1","2019-12-09 08:34:37","3","2150","<python><clustering><k-means><distance>","2","4"
"64459","1","2019-12-09 09:19:08","-1","28","<regression>","1",""
"64460","1","2019-12-09 09:24:28","3","135","<categorical-data><categorical-encoding>","1",""
"64462","1","2019-12-09 09:32:26","1","44","<data-mining><predictive-modeling><unbalanced-classes><class-imbalance>","1",""
"64466","1","2019-12-09 09:49:25","1","50","<machine-learning><deep-learning><classification><nlp><word-embeddings>","3",""
"64471","1","2019-12-09 10:13:11","2","193","<machine-learning><weka>","2",""
"64474","1","2019-12-09 11:17:39","0","491","<dataset><python-3.x>","0",""
"64475","1","2019-12-09 11:40:42","0","22","<keras><image-preprocessing><weight-initialization>","0",""
"64477","1","2019-12-09 12:18:36","0","45","<classification><keras>","1","1"
"64480","1","2019-12-09 13:53:46","0","12","<time-series><data-mining><data-science-model><arima>","0",""
"64481","1","2019-12-09 14:00:41","0","41","<clustering><k-means><unsupervised-learning><topic-model>","2",""
"64482","1","2019-12-09 14:06:41","2","228","<keras><tensorflow><time-series><lstm>","2",""
"64486","1","2019-12-09 14:59:53","3","1460","<google><colab>","2","0"
"64487","1","2019-12-09 15:06:25","0","32","<clustering><feature-engineering><features>","0",""
"64488","1","2019-12-09 15:22:03","0","17","<machine-learning><statistics>","0",""
"64489","1","2019-12-09 15:30:28","0","295","<regression><correlation><python-3.x><pearsons-correlation-coefficient>","1",""
"64490","1","2019-12-09 15:32:31","1","45","<python><dummy-variables>","1",""
"64498","1","2019-12-09 17:52:47","3","64","<multiclass-classification><class-imbalance>","2","0"
"64499","1","2019-12-09 18:15:35","1","217","<machine-learning><svm><loss-function><hinge-loss>","0","1"
"64501","1","2019-12-09 19:40:09","2","53","<neural-network><reinforcement-learning>","1","2"
"64503","1","2019-12-09 20:45:31","3","41","<classification><multiclass-classification><sequence>","1",""
"64505","1","2019-12-09 22:01:37","0","26","<predictive-modeling>","0",""
"64506","1","2019-12-09 22:05:28","0","34","<machine-learning><deep-learning><classification><keras><csv>","1",""
"64507","1","2019-12-09 22:10:38","1","16","<machine-learning><classification><bayesian><derivation>","0",""
"64509","1","2019-12-09 22:37:50","1","31","<machine-learning><python><data-science-model>","1",""
"64510","1","2019-12-09 22:56:10","0","62","<r><xgboost>","0","1"
"64511","1","2019-12-09 22:58:07","1","62","<scikit-learn>","1",""
"64517","1","2019-12-10 01:24:14","1","12","<neural-network><classification><keras><predictive-modeling><ensemble-modeling>","0",""
"64520","1","2019-12-10 02:01:12","0","103","<deep-learning><classification><tensorflow><regression>","1",""
"64521","1","2019-12-10 02:33:10","0","4283","<python>","2",""
"64523","1","2019-12-10 02:59:43","0","7","<sequential-pattern-mining>","0",""
"64525","1","2019-12-10 03:13:26","0","59","<deep-learning><nlp><natural-language-process><generative-models><generalization>","1",""
"64526","1","2019-12-10 05:14:02","0","24","<machine-learning><deep-learning><computer-vision><pytorch><convolution>","0",""
"64527","1","2019-12-10 05:40:14","0","33","<clustering><lda>","0",""
"64528","1","2019-12-10 06:31:11","0","46","<machine-learning><time-series><training>","1",""
"64529","1","2019-12-10 06:40:17","0","12","<neural-network><nlp><bayesian><word><predict>","0",""
"64530","1","2019-12-10 07:15:44","0","21","<deep-learning><nlp><natural-language-process><bert><nl2sql>","0",""
"64532","1","2019-12-10 07:45:33","0","77","<machine-learning><neural-network><keras><tensorflow><metric>","1",""
"64533","1","2019-12-10 07:48:55","1","43","<overfitting>","1","1"
"64538","1","2019-12-10 09:30:33","0","129","<machine-learning><neural-network><cnn><image-classification>","3","1"
"64539","1","2019-12-10 09:34:09","0","13","<deep-learning><cnn><image-classification><image-recognition><image-preprocessing>","0",""
"64540","1","2019-12-10 09:47:19","0","10","<convnet><pytorch>","0",""
"64542","1","2019-12-10 10:12:05","0","31","<nlp><text-mining><data-science-model><social-network-analysis>","2",""
"64543","1","2019-12-10 10:38:44","1","28","<neural-network><mse>","1",""
"64547","1","2019-12-10 11:46:46","0","88","<machine-learning><python><gradient-descent><mathematics>","0",""
"64548","1","2019-12-10 12:03:07","0","95","<python><deep-learning>","1",""
"64551","1","2019-12-10 12:49:25","1","17","<r><time-series><forecasting>","0",""
"64552","1","2019-12-10 12:50:07","0","84","<machine-learning><cnn><image-classification><neural>","1",""
"64553","1","2019-12-10 12:52:58","0","12","<machine-learning><loss-function>","0",""
"64554","1","2019-12-10 12:55:19","0","11","<cnn>","0",""
"64555","1","2019-12-10 13:00:02","0","26","<machine-learning><deep-learning><data-mining><data-science-model>","0",""
"64558","1","2019-12-10 13:22:39","0","148","<python><neural-network><deep-learning><regression><pytorch>","0",""
"64559","1","2019-12-10 13:25:13","0","55","<machine-learning><classification><class-imbalance>","0",""
"64560","1","2019-12-10 13:25:27","0","322","<nlp><natural-language-process><bert><language-model>","0",""
"64563","1","2019-12-10 14:13:06","0","42","<nlp><allennlp>","0",""
"64564","1","2019-12-10 14:26:40","0","252","<machine-learning><cnn><image-classification>","2",""
"64568","1","2019-12-10 15:29:25","0","37","<image-classification><sagemaker>","0",""
"64570","1","2019-12-10 15:46:39","0","352","<python><scikit-learn><k-nn><math>","1",""
"64575","1","2019-12-10 16:18:51","0","17","<sequential-pattern-mining>","0",""
"64576","1","2019-12-10 16:38:12","0","10","<clustering><autoencoder><embeddings>","0",""
"64577","1","2019-12-10 16:46:33","0","73","<keras><tensorflow><convnet>","1",""
"64578","1","2019-12-10 17:14:49","1","126","<machine-learning><text-mining>","2",""
"64579","1","2019-12-10 17:38:33","0","22","<sentiment-analysis><twitter>","1",""
"64581","1","2019-12-10 18:22:36","0","31","<python><unsupervised-learning><anomaly-detection><h2o>","0",""
"64582","1","2019-12-10 18:26:30","1","50","<object-recognition><ocr>","1","2"
"64583","1","2019-12-10 18:31:43","8","209","<deep-learning><bert><finetuning>","1","1"
"64584","1","2019-12-10 18:40:53","1","38","<machine-learning><clustering><unsupervised-learning>","0",""
"64586","1","2019-12-10 18:56:23","1","41","<clustering><unsupervised-learning>","2",""
"64588","1","2019-12-10 19:02:53","1","39","<keras><r><word-embeddings>","0",""
"64591","1","2019-12-10 19:25:42","2","101","<scikit-learn><clustering><algorithms>","2",""
"64592","1","2019-12-10 19:28:02","2","67","<python><deep-learning><accuracy>","1",""
"64594","1","2019-12-10 19:54:04","0","117","<keras><tensorflow><rnn>","0",""
"64596","1","2019-12-10 21:08:40","0","34","<python><pandas><seaborn>","0",""
"64601","1","2019-12-10 23:07:24","2","24","<reinforcement-learning><policy-gradients>","1","1"
"64602","1","2019-12-11 00:45:55","1","42","<machine-learning><keras><tensorflow><predictive-modeling><lstm>","0","0"
"64608","1","2019-12-11 05:20:27","1","415","<machine-learning><python><time-series><rnn><overfitting>","2",""
"64611","1","2019-12-11 06:48:48","0","19","<predictive-modeling><prediction>","0",""
"64613","1","2019-12-11 07:27:44","0","64","<neural-network><deep-learning><loss-function><epochs>","2",""
"64617","1","2019-12-11 08:17:16","0","36","<time-series><data-mining><predictive-modeling><statistics><feature-engineering>","1",""
"64619","1","2019-12-11 08:44:38","1","8","<python><object-detection><ocr>","0","1"
"64620","1","2019-12-11 08:45:23","0","26","<scikit-learn><image-classification><k-means><geospatial>","1",""
"64622","1","2019-12-11 09:26:56","0","27","<machine-learning><python><deep-learning><tensorflow><gpu>","0",""
"64623","1","2019-12-11 09:27:05","1","35","<python><scikit-learn><dataset><svm>","2",""
"64626","1","2019-12-11 09:44:14","3","165","<machine-learning><regression>","2","1"
"64630","1","2019-12-11 10:26:06","1","116","<data><feature-engineering><encoding>","2",""
"64631","1","2019-12-11 10:32:55","2","38","<time-series><rnn><recurrent-neural-net>","1","1"
"64632","1","2019-12-11 10:34:13","0","10","<data><data-analysis><metric>","0",""
"64637","1","2019-12-11 11:00:52","1","964","<classification><keras>","1",""
"64645","1","2019-12-11 12:32:05","0","9","<deep-learning>","0",""
"64646","1","2019-12-11 12:52:16","1","31","<dataset><imbalanced-learn>","1","1"
"64648","1","2019-12-11 14:03:34","2","36","<machine-learning><policy-gradients><derivation>","0",""
"64649","1","2019-12-11 14:14:46","2","30","<machine-learning><dataset><feature-selection><feature-engineering><data-analysis>","1",""
"64650","1","2019-12-11 14:16:28","0","12","<neural-network><deep-learning><object-detection>","0",""
"64651","1","2019-12-11 14:17:50","2","146","<nlp><dataset>","1",""
"64653","1","2019-12-11 14:49:28","0","16","<r><statistics>","0",""
"64656","1","2019-12-11 16:01:19","0","36","<orange><ann>","0",""
"64658","1","2019-12-11 16:13:37","2","27","<nlp><r><cross-validation><naive-bayes-classifier>","0",""
"64659","1","2019-12-11 16:22:26","0","16","<python><tensorflow><transformer>","1",""
"64660","1","2019-12-11 16:35:23","1","23","<python><pandas><data><dataframe>","1","1"
"64664","1","2019-12-11 18:52:51","1","27","<machine-learning><python><time-series><regression>","0",""
"64666","1","2019-12-11 20:53:27","0","56","<python><image-recognition><opencv>","0",""
"64668","1","2019-12-11 23:10:15","2","16","<machine-learning><feature-selection><random-forest><feature-engineering>","1","1"
"64672","1","2019-12-12 01:22:14","0","31","<orange>","0",""
"64675","1","2019-12-12 06:22:26","0","34","<visualization>","2",""
"64681","1","2019-12-12 09:25:07","0","16","<kaggle><competitions>","1",""
"64683","1","2019-12-12 09:36:25","0","50","<rnn><autoencoder><learning>","2",""
"64684","1","2019-12-12 09:39:29","0","230","<nlp><bert><text-generation>","1",""
"64685","1","2019-12-12 10:21:52","1","27","<nlp>","1",""
"64687","1","2019-12-12 10:22:20","-1","85","<random-forest>","1",""
"64690","1","2019-12-12 10:31:59","0","340","<machine-learning><neural-network><cnn>","0",""
"64692","1","2019-12-12 11:15:25","2","13","<databases><privacy>","0",""
"64693","1","2019-12-12 11:46:57","0","13","<feature-engineering>","1",""
"64694","1","2019-12-12 11:47:54","-1","263","<python><scikit-learn><multiclass-classification><accuracy><metric>","1",""
"64697","1","2019-12-12 12:31:28","0","57","<neural-network><keras><evaluation>","0",""
"64699","1","2019-12-12 12:43:29","0","14","<python><pandas><numpy>","0",""
"64700","1","2019-12-12 12:44:31","0","47","<keras><tensorflow>","1",""
"64701","1","2019-12-12 12:49:57","0","175","<data-analysis><scoring>","1",""
"64702","1","2019-12-12 13:06:51","0","79","<neural-network><deep-learning><keras><tensorflow><xgboost>","0",""
"64703","1","2019-12-12 14:13:09","1","29","<deep-learning><machine-translation>","1",""
"64704","1","2019-12-12 14:18:54","1","46","<neural-network><r><hyperparameter><hyperparameter-tuning>","1",""
"64705","1","2019-12-12 14:20:08","0","17","<torch>","0",""
"64706","1","2019-12-12 14:30:36","1","109","<classification><unbalanced-classes><class-imbalance><binary>","2",""
"64707","1","2019-12-12 14:46:34","2","146","<recommender-system><apache-spark><evaluation><pyspark><metric>","1","1"
"64708","1","2019-12-12 14:59:21","1","21","<neural-network><activation-function>","0",""
"64712","1","2019-12-12 16:02:57","0","34","<geospatial>","2",""
"64713","1","2019-12-12 16:06:38","0","39","<python><clustering><k-means><pca>","1",""
"64714","1","2019-12-12 17:03:11","5","130","<nlp><word-embeddings><topic-model>","1",""
"64717","1","2019-12-12 19:15:56","1","37","<deep-learning><loss-function><autoencoder>","1",""
"64718","1","2019-12-12 19:19:57","0","37","<machine-learning><neural-network><cnn><image-classification><confusion-matrix>","0",""
"64719","1","2019-12-12 20:00:42","2","82","<machine-learning><python><regression><forecasting><arima>","0","1"
"64722","1","2019-12-12 21:21:58","0","67","<machine-learning><r><regression>","0",""
"64723","1","2019-12-12 21:43:35","0","34","<machine-learning><cross-validation>","1",""
"64724","1","2019-12-12 22:15:31","1","10","<dataset><finance><annotation>","0",""
"64731","1","2019-12-13 00:29:31","0","1288","<python><logistic-regression><error-handling>","0",""
"64732","1","2019-12-13 00:50:48","2","63","<machine-learning><python><normalization><batch-normalization>","1",""
"64739","1","2019-12-13 04:04:52","0","28","<python><dataframe><math>","1",""
"64742","1","2019-12-13 06:26:22","-2","82","<machine-learning><deep-learning><keras><data-mining>","1",""
"64743","1","2019-12-13 07:01:46","1","420","<machine-learning><deep-learning><spacy>","1",""
"64745","1","2019-12-13 07:18:57","2","38","<python><adaboost>","0",""
"64746","1","2019-12-13 07:39:13","2","54","<neural-network><backpropagation><softmax>","1",""
"64750","1","2019-12-13 08:26:35","0","23","<python>","2",""
"64751","1","2019-12-13 08:39:36","0","28","<machine-learning><deep-learning><classification><tensorflow><multilabel-classification>","1",""
"64752","1","2019-12-13 08:44:18","0","8","<statistics><feature-extraction><descriptive-statistics>","0",""
"64754","1","2019-12-13 09:42:49","0","25","<visualization>","0",""
"64755","1","2019-12-13 10:03:01","1","17","<regression><correlation><mutual-information>","1",""
"64756","1","2019-12-13 10:11:27","2","192","<machine-learning><deep-learning><data-mining><dataset><predictive-modeling>","2","2"
"64762","1","2019-12-13 11:57:48","1","61","<machine-learning><neural-network><keras><time-series><cross-validation>","0",""
"64763","1","2019-12-13 12:01:14","0","15","<statistics><data-science-model><bayesian><frequentist>","0",""
"64764","1","2019-12-13 12:15:59","13","1318","<machine-learning><data-product>","6","6"
"64765","1","2019-12-13 12:21:03","0","23","<deep-learning><training><computer-vision><object-detection>","0",""
"64766","1","2019-12-13 12:27:03","0","121","<machine-learning><scikit-learn>","0",""
"64767","1","2019-12-13 12:41:32","2","151","<machine-learning><cross-validation><hyperparameter-tuning>","1",""
"64769","1","2019-12-13 12:54:29","0","472","<deep-learning><time-series><regression><lstm>","1",""
"64770","1","2019-12-13 13:41:16","1","418","<machine-learning><data-mining><predictive-modeling><feature-selection><cross-validation>","1",""
"64772","1","2019-12-13 13:49:15","1","25","<machine-learning><neural-network><cnn><transfer-learning>","0",""
"64773","1","2019-12-13 13:51:02","1","138","<r>","1",""
"64775","1","2019-12-13 14:49:27","1","31","<keras>","0",""
"64777","1","2019-12-13 15:38:04","2","94","<cross-validation><ensemble-modeling><hyperparameter>","2","1"
"64778","1","2019-12-13 15:42:05","0","20","<python><svm><optimization>","0",""
"64779","1","2019-12-13 16:21:38","2","50","<machine-learning><time-series><feature-selection><aggregation>","1",""
"64780","1","2019-12-13 16:40:47","0","187","<machine-learning><neural-network><keras><cnn>","0",""
"64782","1","2019-12-13 17:23:20","1","46","<machine-learning><neural-network><cnn><image-classification>","0",""
"64783","1","2019-12-13 18:10:19","1","12","<beginner>","0",""
"64786","1","2019-12-13 18:53:55","1","36","<machine-learning><time-series><unsupervised-learning><distribution>","1",""
"64787","1","2019-12-13 19:00:54","3","41","<deep-learning><predictive-modeling><accuracy><efficiency>","1",""
"64790","1","2019-12-13 19:37:04","0","40","<machine-learning><neural-network><deep-learning><cnn><image-classification>","1",""
"64791","1","2019-12-13 19:42:25","1","18","<machine-learning><reinforcement-learning><pytorch>","0",""
"64795","1","2019-12-13 20:21:09","0","27","<machine-learning><deep-learning><data-mining><dataset><data-cleaning>","2",""
"64796","1","2019-12-13 20:23:25","1","319","<linear-regression><xgboost>","1","1"
"64800","1","2019-12-13 21:26:04","1","24","<machine-learning><neural-network><cnn><image-classification><colab>","1",""
"64811","1","2019-12-14 04:29:27","1","33","<automl>","0",""
"64812","1","2019-12-14 06:00:05","0","98","<deep-learning><gpu><google-cloud>","0","1"
"64814","1","2019-12-14 07:01:22","0","8","<optimization><correlation><math><simulation><multivariate-distribution>","0",""
